pradeepkumar@CyberDefender kremlin_propaganda % export HOMEBREW_NO_ENV_HINTS=1
pradeepkumar@CyberDefender kremlin_propaganda % ./discover_pravda_subs.sh
13335 (ASN) --> announces --> 2606:4700:50::/44 (Netblock)
15169 (ASN) --> announces --> 2607:f8b0::/32 (Netblock)
15169 (ASN) --> announces --> 142.250.96.0/24 (Netblock)
15169 (ASN) --> announces --> 142.250.141.0/24 (Netblock)
15169 (ASN) --> announces --> 2a00:1450:4013::/48 (Netblock)
15169 (ASN) --> announces --> 2404:6800:4008::/48 (Netblock)
15169 (ASN) --> announces --> 74.125.131.0/24 (Netblock)
15169 (ASN) --> announces --> 2a00:1450:400b::/48 (Netblock)
24940 (ASN) --> managed_by --> HETZNER-AS (RIROrganization)
24940 (ASN) --> announces --> 144.76.0.0/16 (Netblock)
pravda.com.ua (FQDN) --> node --> president2007.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> www.dostup.pravda.com.ua (FQDN)
alt1.aspmx.l.google.com (FQDN) --> aaaa_record --> 2607:f8b0:4003:c0a::1b (IPAddress)
alt1.aspmx.l.google.com (FQDN) --> a_record --> 142.251.190.26 (IPAddress)
president2007.pravda.com.ua (FQDN) --> a_record --> 193.178.147.250 (IPAddress)
www.dostup.pravda.com.ua (FQDN) --> a_record --> 178.20.154.234 (IPAddress)
president.pravda.com.ua (FQDN) --> a_record --> 193.178.147.250 (IPAddress)
2607:f8b0::/32 (Netblock) --> contains --> 2607:f8b0:4003:c0a::1b (IPAddress)
142.251.190.0/24 (Netblock) --> contains --> 142.251.190.26 (IPAddress)
15169 (ASN) --> announces --> 142.251.190.0/24 (Netblock)
pravda.com.ua (FQDN) --> node --> promokod.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> president2008.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> cabinet.pravda.com.ua (FQDN)
promokod.pravda.com.ua (FQDN) --> cname_record --> couponsproxy.com (FQDN)
elsa.ns.cloudflare.com (FQDN) --> a_record --> 173.245.58.111 (IPAddress)
elsa.ns.cloudflare.com (FQDN) --> a_record --> 172.64.32.111 (IPAddress)
elsa.ns.cloudflare.com (FQDN) --> a_record --> 108.162.192.111 (IPAddress)
elsa.ns.cloudflare.com (FQDN) --> aaaa_record --> 2803:f800:50::6ca2:c06f (IPAddress)
elsa.ns.cloudflare.com (FQDN) --> aaaa_record --> 2606:4700:50::adf5:3a6f (IPAddress)
elsa.ns.cloudflare.com (FQDN) --> aaaa_record --> 2a06:98c1:50::ac40:206f (IPAddress)
president2008.pravda.com.ua (FQDN) --> a_record --> 193.178.147.250 (IPAddress)
cabinet.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
cabinet.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
cabinet.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
cabinet.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
cabinet.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
cabinet.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
2803:f800:50::/45 (Netblock) --> contains --> 2803:f800:50::6ca2:c191 (IPAddress)
2803:f800:50::/45 (Netblock) --> contains --> 2803:f800:50::6ca2:c06f (IPAddress)
2a06:98c1:50::/46 (Netblock) --> contains --> 2a06:98c1:50::ac40:2191 (IPAddress)
2a06:98c1:50::/46 (Netblock) --> contains --> 2a06:98c1:50::ac40:206f (IPAddress)
2606:4700:50::/44 (Netblock) --> contains --> 2606:4700:50::adf5:3a6f (IPAddress)
173.245.58.0/23 (Netblock) --> contains --> 173.245.58.111 (IPAddress)
172.64.0.0/18 (Netblock) --> contains --> 172.64.32.111 (IPAddress)
108.162.192.0/20 (Netblock) --> contains --> 108.162.192.111 (IPAddress)
pravda.com.ua (FQDN) --> node --> shop.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> nebesna.pravda.com.ua (FQDN)
shop.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
shop.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
shop.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
shop.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
shop.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
shop.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
shop.pravda.com.ua (FQDN) --> aaaa_record --> 2a06:98c1:3122:e000::4 (IPAddress)
shop.pravda.com.ua (FQDN) --> aaaa_record --> 2a06:98c1:3123:e000::4 (IPAddress)
nebesna.pravda.com.ua (FQDN) --> a_record --> 104.22.29.160 (IPAddress)
nebesna.pravda.com.ua (FQDN) --> a_record --> 172.67.15.15 (IPAddress)
nebesna.pravda.com.ua (FQDN) --> a_record --> 104.22.28.160 (IPAddress)
nebesna.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1da0 (IPAddress)
nebesna.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::6816:1ca0 (IPAddress)
nebesna.pravda.com.ua (FQDN) --> aaaa_record --> 2606:4700:10::ac43:f0f (IPAddress)
2a06:98c1:3122::/48 (Netblock) --> contains --> 2a06:98c1:3122:e000::4 (IPAddress)
2a06:98c1:3123::/48 (Netblock) --> contains --> 2a06:98c1:3123:e000::4 (IPAddress)
13335 (ASN) --> announces --> 2a06:98c1:3122::/48 (Netblock)
13335 (ASN) --> announces --> 2a06:98c1:3123::/48 (Netblock)
pravda.com.ua (FQDN) --> node --> sos.pravda.com.ua (FQDN)
couponsproxy.com (FQDN) --> a_record --> 65.21.136.8 (IPAddress)
sos.pravda.com.ua (FQDN) --> a_record --> 35.190.34.126 (IPAddress)
65.21.0.0/16 (Netblock) --> contains --> 65.21.136.8 (IPAddress)
35.190.0.0/16 (Netblock) --> contains --> 35.190.34.126 (IPAddress)
396982 (ASN) --> announces --> 35.190.0.0/16 (Netblock)
24940 (ASN) --> announces --> 65.21.0.0/16 (Netblock)
234.154.20.178.in-addr.arpa (FQDN) --> ptr_record --> dostup.pravda.com.ua (FQDN)
pravda.com.ua (FQDN) --> node --> vybory.pravda.com.ua (FQDN)
vybory.pravda.com.ua (FQDN) --> a_record --> 35.241.53.116 (IPAddress)
35.241.0.0/16 (Netblock) --> contains --> 35.241.53.116 (IPAddress)
396982 (ASN) --> announces --> 35.241.0.0/16 (Netblock)
^C
The enumeration has finished
www.dostup.pravda.com.ua
eimg.pravda.com.ua
forum.pravda.com.ua
kyiv.pravda.com.ua
crym.pravda.com.ua
bigbang.pravda.com.ua
img.blogs.pravda.com.ua
imgchamp.pravda.com.ua
life.pravda.com.ua
titan.pravda.com.ua
unum.pravda.com.ua
eu.pravda.com.ua
main.pravda.com.ua
president2010.pravda.com.ua
promokod.pravda.com.ua
